,after_tuned,after_tuned,after_tuned,after_tuned,after_tuned,after_tuned,before,before,before,before,before,before,change,change,change,change,change,change
,annualized_return,annualized_volatility,cumulative_return,final_portfolio_value,max_drawdown,sharpe_ratio,annualized_return,annualized_volatility,cumulative_return,final_portfolio_value,max_drawdown,sharpe_ratio,annualized_return,annualized_volatility,cumulative_return,final_portfolio_value,max_drawdown,sharpe_ratio
strategy,,,,,,,,,,,,,,,,,,
RL rolling ensemble,0.2328670628689662,0.1693773226245653,0.9927204584485848,1992720.458448585,-0.1897435791087152,1.3748420346986447,0.3505122310002009,0.1836622733414401,1.6903981752910355,2690398.1752910353,-0.2228198474934563,1.9084607013906212,-0.11764516813123471,-0.0142849507168748,-0.6976777168424507,-697677.7168424504,0.03307626838474109,-0.5336186666919764
DIA buy-and-hold,0.1470278865428096,0.1345937353797705,0.5831626690688079,1583162.669068808,-0.1595433262770924,1.092382837343468,0.1470278865428096,0.1345937353797705,0.5831626690688079,1583162.669068808,-0.1595433262770924,1.092382837343468,0.0,0.0,0.0,0.0,0.0,0.0
Equal-weight 30,0.2613401410433558,0.1546288482777661,1.1762455764425592,2176245.5764425592,-0.1907845285050513,1.690112446378051,0.2613401410433558,0.1546288482777661,1.1762455764425592,2176245.5764425592,-0.1907845285050513,1.690112446378051,0.0,0.0,0.0,0.0,0.0,0.0
Minimum-variance,0.1681220031985277,0.1172110915916865,0.682797751935232,1682797.751935232,-0.0993289267618733,1.434352337440839,0.1681220031985277,0.1172110915916865,0.682797751935232,1682797.751935232,-0.0993289267618733,1.434352337440839,0.0,0.0,0.0,0.0,0.0,0.0
