final_portfolio_value,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,strategy,seed
1755575.21504893,0.7555752150489301,0.1863402792185617,0.1564161478944588,1.191311010576057,-0.1810268785028094,RL rolling ensemble,1
1004531.744452744,0.0045317444527439,0.0013737376155487,0.2341202910343615,0.0058676572179174,-0.4344318495656289,RL rolling ensemble,2
2467697.9515643613,1.4676979515643611,0.3155444388820236,0.1979180779704493,1.5943184276937896,-0.2188693817996523,RL rolling ensemble,3
1940714.069788247,0.9407140697882476,0.2230079812657117,0.1470562484467882,1.5164808270381414,-0.1941433626060292,RL rolling ensemble,4
1604066.5512595451,0.6040665512595451,0.1542728550036229,0.1753454184208881,0.8798225604806856,-0.2049764602109346,RL rolling ensemble,5
